id,fecha_generacion,juego,numeros,sorteo_objetivo,estado,aciertos,score_afinidad,hora_dia,algoritmo,nota_especial,fecha_lanzamiento,modalidad
1769947085,2026-02-01 08:56:25,LOTO3,46,24039,PENDIENTE,0,1.07,14,loto3_par_final_v1,Franja:DIA|Rank:1,01/02/2026 14:00,PAR_FINAL
1769947086,2026-02-01 08:56:25,LOTO3,06,24039,PENDIENTE,0,0.9,14,loto3_par_final_v1,Franja:DIA|Rank:2,01/02/2026 14:00,PAR_FINAL
1769947087,2026-02-01 08:56:25,LOTO3,13,24039,PENDIENTE,0,0.9,14,loto3_par_final_v1,Franja:DIA|Rank:3,01/02/2026 14:00,PAR_FINAL
1769947088,2026-02-01 08:56:25,LOTO3,21,24039,PENDIENTE,0,0.9,14,loto3_par_final_v1,Franja:DIA|Rank:4,01/02/2026 14:00,PAR_FINAL
1769947089,2026-02-01 08:56:25,LOTO3,26,24039,PENDIENTE,0,0.9,14,loto3_par_final_v1,Franja:DIA|Rank:5,01/02/2026 14:00,PAR_FINAL
1769947185,2026-02-01 08:56:25,LOTO3,6,24039,PENDIENTE,0,13.0,14,loto3_terminacion_v1,Franja:DIA|Rank:1,01/02/2026 14:00,TERMINACION
1769947186,2026-02-01 08:56:25,LOTO3,7,24039,PENDIENTE,0,12.0,14,loto3_terminacion_v1,Franja:DIA|Rank:2,01/02/2026 14:00,TERMINACION
1769947187,2026-02-01 08:56:25,LOTO3,2,24039,PENDIENTE,0,11.0,14,loto3_terminacion_v1,Franja:DIA|Rank:3,01/02/2026 14:00,TERMINACION
1769947043,2026-02-01 08:57:23,LOTO3,"[1, 4, 7]",24039,PENDIENTE,0,13.0,8,Tri-Core (RF Independiente),ESTRUCTURA_POSICIONAL,01/02/2026 14:00,
1769931890,2026-02-01 04:26:41,LOTO4,"[4, 9, 12, 15]",11598,PENDIENTE,0,16.75,4,oraculo_neural_v4,NORMAL,01/02/2026 14:00,
1769942779,2026-02-01 07:28:20,LOTO4,"[3, 11, 14, 15]",11598,PENDIENTE,0,3.25,7,oraculo_neural_v3,NORMAL,01/02/2026 14:00,
1769944327,2026-02-01 07:54:08,LOTO4,"[3, 5, 20, 21]",11598,PENDIENTE,0,3.25,7,oraculo_neural_v3,NORMAL,01/02/2026 14:00,
1769946198,2026-02-01 08:43:18,LOTO,"[13, 15, 18, 22, 29, 30]",5381,PENDIENTE,0,0.0,8,forense_biometrico_v1,NORMAL,01/02/2026 21:00,
1769939411,2026-02-01 06:31:51,RACHA,"[2, 3, 4, 5, 8, 9, 10, 15, 17, 20]",10331,PENDIENTE,0,0.0,6,forense_biometrico_v1,NORMAL,01/02/2026 15:00,
1769938614,2026-02-01 06:31:51,LOTO,"[12, 14, 18, 22, 28, 32]",5381,PENDIENTE,0,0.0,6,markov_chain_v1,NORMAL,01/02/2026 21:00,
1769939360,2026-02-01 06:31:51,LOTO,"[1, 5, 7, 11, 19, 30]",5381,PENDIENTE,0,99.65,6,oraculo_neural_v4,NORMAL,01/02/2026 21:00,
1769931850,2026-02-01 04:26:41,LOTO,"[1, 5, 7, 11, 19, 30]",5381,PENDIENTE,0,99.65,4,oraculo_neural_v4,NORMAL,01/02/2026 21:00,
1769931501,2026-02-01 04:26:41,LOTO4,"[6, 7, 9, 23]",11598,PENDIENTE,0,0.0,4,forense_biometrico_v1,NORMAL,01/02/2026 14:00,
1769935530,2026-02-01 05:27:21,LOTO4,"[4, 9, 12, 15]",11598,PENDIENTE,0,16.75,5,oraculo_neural_v4,NORMAL,01/02/2026 14:00,
1769933606,2026-02-01 04:54:47,RACHA,"[1, 4, 5, 11, 12, 13, 14, 15, 16, 20]",10331,PENDIENTE,0,68.0,4,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 15:00,
1769937337,2026-02-01 05:57:18,LOTO4,"[4, 8, 9, 23]",11598,PENDIENTE,0,54.28,5,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 14:00,
1769937338,2026-02-01 05:57:18,RACHA,"[1, 2, 4, 9, 10, 11, 13, 14, 18, 19]",10331,PENDIENTE,0,0.0,5,forense_biometrico_v1,NORMAL,01/02/2026 15:00,
1769946501,2026-02-01 08:43:18,LOTO,"[12, 14, 18, 22, 28, 32]",5381,PENDIENTE,0,0.0,8,markov_chain_v1,NORMAL,01/02/2026 21:00,
1769942400,2026-02-01 07:28:20,LOTO4,"[1, 7, 8, 19]",11598,PENDIENTE,0,0.0,7,forense_biometrico_v1,NORMAL,01/02/2026 14:00,
1769946400,2026-02-01 08:43:18,LOTO,"[6, 7, 12, 19, 27, 31]",5381,PENDIENTE,0,0.0,8,delta_dna_v1,NORMAL,01/02/2026 21:00,
1769946898,2026-02-01 08:43:18,LOTO4,"[1, 16, 17, 23]",11598,PENDIENTE,0,0.0,8,forense_biometrico_v1,NORMAL,01/02/2026 14:00,
1769931901,2026-02-01 04:26:41,RACHA,"[2, 4, 9, 10, 11, 13, 14, 15, 18, 19]",10331,PENDIENTE,0,0.0,4,forense_biometrico_v1,NORMAL,01/02/2026 15:00,
1769945750,2026-02-01 08:18:11,LOTO,"[7, 13, 24, 26, 40, 41]",5381,PENDIENTE,0,38.12,8,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 21:00,
1769940569,2026-02-01 06:57:49,LOTO4,"[10, 11, 13, 21]",11598,PENDIENTE,0,0.0,6,forense_biometrico_v1,NORMAL,01/02/2026 14:00,
1769935520,2026-02-01 05:27:21,LOTO4,"[9, 13, 16, 17]",11598,PENDIENTE,0,3.25,5,oraculo_neural_v3,NORMAL,01/02/2026 14:00,
1769937357,2026-02-01 05:57:18,RACHA,"[1, 2, 3, 6, 8, 11, 13, 15, 16, 20]",10331,PENDIENTE,0,66.0,5,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 15:00,
1769934542,2026-02-01 05:27:21,LOTO,"[2, 18, 31, 34, 35, 41]",5381,PENDIENTE,0,0.0,5,gaussiano_inteligente_v1,NORMAL,01/02/2026 21:00,
1769944994,2026-02-01 08:18:11,LOTO,"[12, 14, 18, 22, 28, 32]",5381,PENDIENTE,0,0.0,8,markov_chain_v1,NORMAL,01/02/2026 21:00,
1769939430,2026-02-01 06:31:51,RACHA,"[1, 3, 5, 9, 10, 11, 15, 16, 18, 20]",10331,PENDIENTE,0,70.0,6,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 15:00,
1769940969,2026-02-01 06:57:49,RACHA,"[1, 2, 7, 8, 9, 12, 13, 17, 18, 20]",10331,PENDIENTE,0,0.0,6,forense_biometrico_v1,NORMAL,01/02/2026 15:00,
1769935540,2026-02-01 05:27:21,LOTO4,"[9, 12, 13, 16]",11598,PENDIENTE,0,54.28,5,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 14:00,
1769937277,2026-02-01 05:57:18,LOTO,"[7, 8, 13, 22, 34, 41]",5381,PENDIENTE,0,5.95,5,oraculo_neural_v3,NORMAL,01/02/2026 21:00,
1769937287,2026-02-01 05:57:18,LOTO,"[1, 5, 7, 11, 19, 30]",5381,PENDIENTE,0,99.65,5,oraculo_neural_v4,NORMAL,01/02/2026 21:00,
1769944347,2026-02-01 07:54:08,LOTO4,"[3, 5, 9, 20]",11598,PENDIENTE,0,45.52,7,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 14:00,
1769939370,2026-02-01 06:31:51,LOTO,"[5, 11, 12, 14, 29, 34]",5381,PENDIENTE,0,46.64,6,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 21:00,
1769943551,2026-02-01 07:54:08,LOTO,"[12, 14, 18, 22, 28, 32]",5381,PENDIENTE,0,0.0,7,markov_chain_v1,NORMAL,01/02/2026 21:00,
1769932689,2026-02-01 04:54:47,LOTO,"[6, 12, 23, 25, 31, 32]",5381,PENDIENTE,0,0.0,4,delta_dna_v1,NORMAL,01/02/2026 21:00,
1769947317,2026-02-01 08:43:18,RACHA,"[2, 4, 7, 8, 9, 10, 15, 16, 18, 20]",10331,PENDIENTE,0,68.0,8,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 15:00,
1769939869,2026-02-01 06:57:49,LOTO,"[5, 13, 14, 26, 28, 41]",5381,PENDIENTE,0,0.0,6,forense_biometrico_v1,NORMAL,01/02/2026 21:00,
1769936938,2026-02-01 05:57:18,LOTO4,"[5, 6, 9, 13]",11598,PENDIENTE,0,0.0,5,forense_biometrico_v1,NORMAL,01/02/2026 14:00,
1769943349,2026-02-01 07:54:08,LOTO,"[8, 23, 26, 30, 31, 37]",5381,PENDIENTE,0,0.0,7,gaussiano_inteligente_v1,NORMAL,01/02/2026 21:00,
1769942759,2026-02-01 07:28:20,LOTO,"[8, 12, 15, 18, 30, 41]",5381,PENDIENTE,0,43.22,7,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 21:00,
1769945770,2026-02-01 08:18:11,LOTO4,"[1, 5, 13, 14]",11598,PENDIENTE,0,3.25,8,oraculo_neural_v3,NORMAL,01/02/2026 14:00,
1769933586,2026-02-01 04:54:47,LOTO4,"[9, 15, 21, 22]",11598,PENDIENTE,0,46.01,4,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 14:00,
1769933187,2026-02-01 04:54:47,LOTO4,"[5, 12, 13, 22]",11598,PENDIENTE,0,0.0,4,forense_biometrico_v1,NORMAL,01/02/2026 14:00,
1769935541,2026-02-01 05:27:21,RACHA,"[3, 6, 8, 9, 10, 11, 12, 13, 16, 19]",10331,PENDIENTE,0,0.0,5,forense_biometrico_v1,NORMAL,01/02/2026 15:00,
1769939011,2026-02-01 06:31:51,LOTO4,"[10, 11, 15, 19]",11598,PENDIENTE,0,0.0,6,forense_biometrico_v1,NORMAL,01/02/2026 14:00,
1769930902,2026-02-01 04:26:41,LOTO,"[5, 16, 19, 23, 24, 36]",5381,PENDIENTE,0,0.0,4,gaussiano_inteligente_v1,NORMAL,01/02/2026 21:00,
1769942789,2026-02-01 07:28:20,LOTO4,"[4, 9, 12, 15]",11598,PENDIENTE,0,16.75,7,oraculo_neural_v4,NORMAL,01/02/2026 14:00,
1769944691,2026-02-01 08:18:11,LOTO,"[2, 16, 17, 22, 39, 41]",5381,PENDIENTE,0,0.0,8,forense_biometrico_v1,NORMAL,01/02/2026 21:00,
1769944893,2026-02-01 08:18:11,LOTO,"[4, 7, 19, 22, 23, 30]",5381,PENDIENTE,0,0.0,8,delta_dna_v1,NORMAL,01/02/2026 21:00,
1769935490,2026-02-01 05:27:21,LOTO,"[1, 5, 7, 11, 19, 30]",5381,PENDIENTE,0,99.65,5,oraculo_neural_v4,NORMAL,01/02/2026 21:00,
1769947257,2026-02-01 08:43:18,LOTO,"[12, 17, 18, 20, 23, 31]",5381,PENDIENTE,0,39.5,8,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 21:00,
1769941902,2026-02-01 07:28:20,LOTO,"[2, 5, 19, 26, 27, 32]",5381,PENDIENTE,0,0.0,7,delta_dna_v1,NORMAL,01/02/2026 21:00,
1769940968,2026-02-01 06:57:49,LOTO4,"[5, 6, 12, 15]",11598,PENDIENTE,0,53.28,6,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 14:00,
1769947298,2026-02-01 08:43:18,RACHA,"[1, 2, 6, 7, 9, 12, 13, 14, 18, 19]",10331,PENDIENTE,0,0.0,8,forense_biometrico_v1,NORMAL,01/02/2026 15:00,
1769941700,2026-02-01 07:28:20,LOTO,"[11, 12, 18, 25, 36, 41]",5381,PENDIENTE,0,0.0,7,forense_biometrico_v1,NORMAL,01/02/2026 21:00,
1769945810,2026-02-01 08:18:11,RACHA,"[1, 3, 4, 5, 10, 11, 12, 18, 19, 20]",10331,PENDIENTE,0,72.0,8,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 15:00,
1769933526,2026-02-01 04:54:47,LOTO,"[4, 18, 23, 24, 37, 41]",5381,PENDIENTE,0,5.95,4,oraculo_neural_v3,NORMAL,01/02/2026 21:00,
1769933566,2026-02-01 04:54:47,LOTO4,"[7, 13, 21, 22]",11598,PENDIENTE,0,3.25,4,oraculo_neural_v3,NORMAL,01/02/2026 14:00,
1769944792,2026-02-01 08:18:11,LOTO,"[6, 20, 29, 31, 32, 41]",5381,PENDIENTE,0,0.0,8,gaussiano_inteligente_v1,NORMAL,01/02/2026 21:00,
1769947973,2026-02-01 08:55:14,LOTO,"[6, 7, 11, 31, 36, 40]",5381,PENDIENTE,0,44.15,8,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 21:00,
1769942003,2026-02-01 07:28:20,LOTO,"[12, 14, 18, 22, 28, 32]",5381,PENDIENTE,0,0.0,7,markov_chain_v1,NORMAL,01/02/2026 21:00,
1769937297,2026-02-01 05:57:18,LOTO,"[7, 8, 11, 13, 22, 34]",5381,PENDIENTE,0,41.2,5,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 21:00,
1769939350,2026-02-01 06:31:51,LOTO,"[5, 11, 12, 14, 29, 34]",5381,PENDIENTE,0,5.95,6,oraculo_neural_v3,NORMAL,01/02/2026 21:00,
1769948014,2026-02-01 08:55:14,RACHA,"[3, 4, 7, 9, 10, 11, 14, 16, 17, 18]",10331,PENDIENTE,0,0.0,8,forense_biometrico_v1,NORMAL,01/02/2026 15:00,
1769940071,2026-02-01 06:57:49,LOTO,"[11, 17, 26, 27, 36, 38]",5381,PENDIENTE,0,0.0,6,delta_dna_v1,NORMAL,01/02/2026 21:00,
1769931003,2026-02-01 04:26:41,LOTO,"[11, 12, 17, 23, 28, 36]",5381,PENDIENTE,0,0.0,4,delta_dna_v1,NORMAL,01/02/2026 21:00,
1769942739,2026-02-01 07:28:20,LOTO,"[3, 10, 12, 18, 19, 41]",5381,PENDIENTE,0,5.95,7,oraculo_neural_v3,NORMAL,01/02/2026 21:00,
1769940988,2026-02-01 06:57:49,RACHA,"[1, 2, 4, 6, 7, 8, 13, 15, 16, 20]",10331,PENDIENTE,0,66.0,6,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 15:00,
1769947993,2026-02-01 08:55:14,LOTO4,"[3, 16, 17, 21]",11598,PENDIENTE,0,3.25,8,oraculo_neural_v3,NORMAL,01/02/2026 14:00,
1769938513,2026-02-01 06:31:51,LOTO,"[2, 7, 17, 26, 30, 33]",5381,PENDIENTE,0,0.0,6,delta_dna_v1,NORMAL,01/02/2026 21:00,
1769940958,2026-02-01 06:57:49,LOTO4,"[4, 9, 12, 15]",11598,PENDIENTE,0,16.75,6,oraculo_neural_v4,NORMAL,01/02/2026 14:00,
1769940908,2026-02-01 06:57:49,LOTO,"[4, 17, 22, 23, 32, 41]",5381,PENDIENTE,0,5.95,6,oraculo_neural_v3,NORMAL,01/02/2026 21:00,
1769947963,2026-02-01 08:55:14,LOTO,"[1, 5, 7, 11, 19, 30]",5381,PENDIENTE,0,99.65,8,oraculo_neural_v4,NORMAL,01/02/2026 21:00,
1769941801,2026-02-01 07:28:20,LOTO,"[5, 6, 13, 18, 36, 41]",5381,PENDIENTE,0,0.0,7,gaussiano_inteligente_v1,NORMAL,01/02/2026 21:00,
1769945730,2026-02-01 08:18:11,LOTO,"[7, 13, 24, 26, 40, 41]",5381,PENDIENTE,0,5.95,8,oraculo_neural_v3,NORMAL,01/02/2026 21:00,
1769942749,2026-02-01 07:28:20,LOTO,"[1, 5, 7, 11, 19, 30]",5381,PENDIENTE,0,99.65,7,oraculo_neural_v4,NORMAL,01/02/2026 21:00,
1769947116,2026-02-01 08:55:14,LOTO,"[5, 8, 20, 23, 30, 31]",5381,PENDIENTE,0,0.0,8,delta_dna_v1,NORMAL,01/02/2026 21:00,
1769939400,2026-02-01 06:31:51,LOTO4,"[4, 9, 12, 15]",11598,PENDIENTE,0,16.75,6,oraculo_neural_v4,NORMAL,01/02/2026 14:00,
1769940928,2026-02-01 06:57:49,LOTO,"[4, 5, 17, 22, 32, 41]",5381,PENDIENTE,0,40.12,6,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 21:00,
1769930801,2026-02-01 04:26:41,LOTO,"[6, 11, 19, 20, 31, 40]",5381,PENDIENTE,0,0.0,4,forense_biometrico_v1,NORMAL,01/02/2026 21:00,
1769947953,2026-02-01 08:55:14,LOTO,"[6, 7, 11, 31, 36, 40]",5381,PENDIENTE,0,5.95,8,oraculo_neural_v3,NORMAL,01/02/2026 21:00,
1769932588,2026-02-01 04:54:47,LOTO,"[5, 6, 8, 17, 31, 38]",5381,PENDIENTE,0,0.0,4,gaussiano_inteligente_v1,NORMAL,01/02/2026 21:00,
1769934441,2026-02-01 05:27:21,LOTO,"[2, 11, 12, 28, 33, 37]",5381,PENDIENTE,0,0.0,5,forense_biometrico_v1,NORMAL,01/02/2026 21:00,
1769947297,2026-02-01 08:43:18,LOTO4,"[6, 9, 11, 15]",11598,PENDIENTE,0,55.28,8,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 14:00,
1769947614,2026-02-01 08:55:14,LOTO4,"[9, 13, 14, 23]",11598,PENDIENTE,0,0.0,8,forense_biometrico_v1,NORMAL,01/02/2026 14:00,
1769934744,2026-02-01 05:27:21,LOTO,"[12, 14, 18, 22, 28, 32]",5381,PENDIENTE,0,0.0,5,markov_chain_v1,NORMAL,01/02/2026 21:00,
1769944337,2026-02-01 07:54:08,LOTO4,"[4, 9, 12, 15]",11598,PENDIENTE,0,16.75,7,oraculo_neural_v4,NORMAL,01/02/2026 14:00,
1769934643,2026-02-01 05:27:21,LOTO,"[5, 6, 14, 23, 28, 31]",5381,PENDIENTE,0,0.0,5,delta_dna_v1,NORMAL,01/02/2026 21:00,
1769933587,2026-02-01 04:54:47,RACHA,"[3, 5, 6, 9, 10, 11, 12, 17, 18, 20]",10331,PENDIENTE,0,0.0,4,forense_biometrico_v1,NORMAL,01/02/2026 15:00,
1769947287,2026-02-01 08:43:18,LOTO4,"[4, 9, 12, 15]",11598,PENDIENTE,0,16.75,8,oraculo_neural_v4,NORMAL,01/02/2026 14:00,
1769936238,2026-02-01 05:57:18,LOTO,"[7, 11, 16, 27, 28, 30]",5381,PENDIENTE,0,0.0,5,forense_biometrico_v1,NORMAL,01/02/2026 21:00,
1769933546,2026-02-01 04:54:47,LOTO,"[4, 18, 23, 24, 37, 41]",5381,PENDIENTE,0,36.55,4,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 21:00,
1769937327,2026-02-01 05:57:18,LOTO4,"[4, 9, 12, 15]",11598,PENDIENTE,0,16.75,5,oraculo_neural_v4,NORMAL,01/02/2026 14:00,
1769948003,2026-02-01 08:55:14,LOTO4,"[4, 9, 12, 15]",11598,PENDIENTE,0,16.75,8,oraculo_neural_v4,NORMAL,01/02/2026 14:00,
1769944348,2026-02-01 07:54:08,RACHA,"[3, 6, 7, 8, 9, 12, 13, 16, 19, 20]",10331,PENDIENTE,0,0.0,7,forense_biometrico_v1,NORMAL,01/02/2026 15:00,
1769933576,2026-02-01 04:54:47,LOTO4,"[4, 9, 12, 15]",11598,PENDIENTE,0,16.75,4,oraculo_neural_v4,NORMAL,01/02/2026 14:00,
1769947247,2026-02-01 08:43:18,LOTO,"[1, 5, 7, 11, 19, 30]",5381,PENDIENTE,0,99.65,8,oraculo_neural_v4,NORMAL,01/02/2026 21:00,
1769945391,2026-02-01 08:18:11,LOTO4,"[3, 6, 17, 18]",11598,PENDIENTE,0,0.0,8,forense_biometrico_v1,NORMAL,01/02/2026 14:00,
1769935141,2026-02-01 05:27:21,LOTO4,"[3, 10, 11, 21]",11598,PENDIENTE,0,0.0,5,forense_biometrico_v1,NORMAL,01/02/2026 14:00,
1769947015,2026-02-01 08:55:14,LOTO,"[2, 16, 23, 38, 39, 41]",5381,PENDIENTE,0,0.0,8,gaussiano_inteligente_v1,NORMAL,01/02/2026 21:00,
1769939970,2026-02-01 06:57:49,LOTO,"[5, 14, 30, 31, 36, 41]",5381,PENDIENTE,0,0.0,6,gaussiano_inteligente_v1,NORMAL,01/02/2026 21:00,
1769942799,2026-02-01 07:28:20,LOTO4,"[9, 11, 12, 15]",11598,PENDIENTE,0,53.77,7,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 14:00,
1769932790,2026-02-01 04:54:47,LOTO,"[12, 14, 18, 22, 28, 32]",5381,PENDIENTE,0,0.0,4,markov_chain_v1,NORMAL,01/02/2026 21:00,
1769944367,2026-02-01 07:54:08,RACHA,"[2, 3, 6, 7, 9, 12, 15, 16, 18, 19]",10331,PENDIENTE,0,64.0,7,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 15:00,
1769938311,2026-02-01 06:31:51,LOTO,"[4, 6, 28, 29, 31, 37]",5381,PENDIENTE,0,0.0,6,forense_biometrico_v1,NORMAL,01/02/2026 21:00,
1769935560,2026-02-01 05:27:21,RACHA,"[2, 4, 5, 7, 11, 12, 13, 17, 19, 20]",10331,PENDIENTE,0,66.0,5,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 15:00,
1769943248,2026-02-01 07:54:08,LOTO,"[10, 11, 16, 18, 23, 41]",5381,PENDIENTE,0,0.0,7,forense_biometrico_v1,NORMAL,01/02/2026 21:00,
1769939410,2026-02-01 06:31:51,LOTO4,"[11, 15, 17, 21]",11598,PENDIENTE,0,44.53,6,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 14:00,
1769939390,2026-02-01 06:31:51,LOTO4,"[11, 17, 18, 21]",11598,PENDIENTE,0,3.25,6,oraculo_neural_v3,NORMAL,01/02/2026 14:00,
1769931920,2026-02-01 04:26:41,RACHA,"[2, 3, 7, 11, 12, 14, 15, 16, 17, 19]",10331,PENDIENTE,0,66.0,4,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 15:00,
1769932487,2026-02-01 04:54:47,LOTO,"[5, 12, 22, 23, 29, 36]",5381,PENDIENTE,0,0.0,4,forense_biometrico_v1,NORMAL,01/02/2026 21:00,
1769931880,2026-02-01 04:26:41,LOTO4,"[11, 18, 19, 21]",11598,PENDIENTE,0,3.25,4,oraculo_neural_v3,NORMAL,01/02/2026 14:00,
1769940918,2026-02-01 06:57:49,LOTO,"[1, 5, 7, 11, 19, 30]",5381,PENDIENTE,0,99.65,6,oraculo_neural_v4,NORMAL,01/02/2026 21:00,
1769933536,2026-02-01 04:54:47,LOTO,"[1, 5, 7, 11, 19, 30]",5381,PENDIENTE,0,99.65,4,oraculo_neural_v4,NORMAL,01/02/2026 21:00,
1769944287,2026-02-01 07:54:08,LOTO,"[3, 6, 17, 24, 31, 32]",5381,PENDIENTE,0,5.95,7,oraculo_neural_v3,NORMAL,01/02/2026 21:00,
1769945790,2026-02-01 08:18:11,LOTO4,"[5, 12, 13, 14]",11598,PENDIENTE,0,46.52,8,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 14:00,
1769938412,2026-02-01 06:31:51,LOTO,"[6, 8, 16, 17, 29, 31]",5381,PENDIENTE,0,0.0,6,gaussiano_inteligente_v1,NORMAL,01/02/2026 21:00,
1769945791,2026-02-01 08:18:11,RACHA,"[1, 4, 5, 6, 7, 13, 16, 17, 18, 20]",10331,PENDIENTE,0,0.0,8,forense_biometrico_v1,NORMAL,01/02/2026 15:00,
1769947277,2026-02-01 08:43:18,LOTO4,"[5, 6, 11, 15]",11598,PENDIENTE,0,3.25,8,oraculo_neural_v3,NORMAL,01/02/2026 14:00,
1769942819,2026-02-01 07:28:20,RACHA,"[1, 4, 6, 8, 13, 14, 16, 17, 18, 19]",10331,PENDIENTE,0,70.0,7,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 15:00,
1769940172,2026-02-01 06:57:49,LOTO,"[12, 14, 18, 22, 28, 32]",5381,PENDIENTE,0,0.0,6,markov_chain_v1,NORMAL,01/02/2026 21:00,
1769931900,2026-02-01 04:26:41,LOTO4,"[4, 9, 11, 18]",11598,PENDIENTE,0,45.02,4,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 14:00,
1769931104,2026-02-01 04:26:41,LOTO,"[12, 14, 18, 22, 28, 32]",5381,PENDIENTE,0,0.0,4,markov_chain_v1,NORMAL,01/02/2026 21:00,
1769936440,2026-02-01 05:57:18,LOTO,"[19, 22, 24, 28, 29, 31]",5381,PENDIENTE,0,0.0,5,delta_dna_v1,NORMAL,01/02/2026 21:00,
1769931840,2026-02-01 04:26:41,LOTO,"[2, 5, 22, 33, 37, 38]",5381,PENDIENTE,0,5.95,4,oraculo_neural_v3,NORMAL,01/02/2026 21:00,
1769944297,2026-02-01 07:54:08,LOTO,"[1, 5, 7, 11, 19, 30]",5381,PENDIENTE,0,99.65,7,oraculo_neural_v4,NORMAL,01/02/2026 21:00,
1769931860,2026-02-01 04:26:41,LOTO,"[2, 5, 22, 33, 37, 38]",5381,PENDIENTE,0,39.42,4,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 21:00,
1769935500,2026-02-01 05:27:21,LOTO,"[2, 13, 14, 17, 19, 35]",5381,PENDIENTE,0,36.79,5,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 21:00,
1769948013,2026-02-01 08:55:14,LOTO4,"[3, 16, 17, 21]",11598,PENDIENTE,0,47.03,8,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 14:00,
1769940948,2026-02-01 06:57:49,LOTO4,"[5, 6, 11, 15]",11598,PENDIENTE,0,3.25,6,oraculo_neural_v3,NORMAL,01/02/2026 14:00,
1769946914,2026-02-01 08:55:14,LOTO,"[8, 18, 19, 29, 33, 36]",5381,PENDIENTE,0,0.0,8,forense_biometrico_v1,NORMAL,01/02/2026 21:00,
1769945740,2026-02-01 08:18:11,LOTO,"[1, 5, 7, 11, 19, 30]",5381,PENDIENTE,0,99.65,8,oraculo_neural_v4,NORMAL,01/02/2026 21:00,
1769948033,2026-02-01 08:55:14,RACHA,"[2, 3, 6, 7, 8, 9, 16, 17, 18, 20]",10331,PENDIENTE,0,66.0,8,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 15:00,
1769944307,2026-02-01 07:54:08,LOTO,"[3, 17, 19, 24, 31, 32]",5381,PENDIENTE,0,35.37,7,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,01/02/2026 21:00,
1769945780,2026-02-01 08:18:11,LOTO4,"[4, 9, 12, 15]",11598,PENDIENTE,0,16.75,8,oraculo_neural_v4,NORMAL,01/02/2026 14:00,
1769936541,2026-02-01 05:57:18,LOTO,"[12, 14, 18, 22, 28, 32]",5381,PENDIENTE,0,0.0,5,markov_chain_v1,NORMAL,01/02/2026 21:00,
1769935480,2026-02-01 05:27:21,LOTO,"[2, 13, 14, 17, 35, 40]",5381,PENDIENTE,0,5.95,5,oraculo_neural_v3,NORMAL,01/02/2026 21:00,
1769947237,2026-02-01 08:43:18,LOTO,"[12, 17, 18, 20, 23, 31]",5381,PENDIENTE,0,5.95,8,oraculo_neural_v3,NORMAL,01/02/2026 21:00,
1769946299,2026-02-01 08:43:18,LOTO,"[3, 4, 8, 23, 29, 40]",5381,PENDIENTE,0,0.0,8,gaussiano_inteligente_v1,NORMAL,01/02/2026 21:00,
1769943948,2026-02-01 07:54:08,LOTO4,"[1, 7, 16, 17]",11598,PENDIENTE,0,0.0,7,forense_biometrico_v1,NORMAL,01/02/2026 14:00,
1769936339,2026-02-01 05:57:18,LOTO,"[7, 8, 11, 22, 26, 37]",5381,PENDIENTE,0,0.0,5,gaussiano_inteligente_v1,NORMAL,01/02/2026 21:00,
